Date,1 AUD,100 BGN,1 BRL,1 CAD,100 CHF,100 CNY,100 CZK,100 DKK,1 EUR,1 GBP,1 HKD,100 HRK,100 HUF, I44,100 IDR,1 ILS,100 INR,100 JPY,100 KRW,1 LTL,100 MXN,1 MYR,1 NZD,100 PHP,100 PKR,1 PLN,100 RON,100 RUB,100 SEK,1 SGD,100 THB,100 TRY,100 TWD, TWI,1 USD,1 XDR,1 ZAR,100 BYR,1 BYN,100 BDT,100 MMK,100 ISK
1968-01,ND,ND,ND,6.6000,164.85,ND,ND,96.10,ND,17.2100,ND,ND,ND,ND,ND,ND,ND,1.9748,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.65,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,12.53
1968-02,ND,ND,ND,6.5800,164.65,ND,ND,96.00,ND,17.2300,ND,ND,ND,ND,ND,ND,ND,1.9755,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.75,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,12.53
1968-03,ND,ND,ND,6.6100,164.75,ND,ND,96.05,ND,17.1600,ND,ND,ND,ND,ND,ND,ND,1.9748,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.45,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,12.53
1968-04,ND,ND,ND,6.6200,165.55,ND,ND,96.05,ND,17.1800,ND,ND,ND,ND,ND,ND,ND,1.9734,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.40,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,12.53
1968-05,ND,ND,ND,6.6400,164.95,ND,ND,95.95,ND,17.0800,ND,ND,ND,ND,ND,ND,ND,1.9748,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.55,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,12.53
1968-06,ND,ND,ND,6.6500,166.25,ND,ND,95.75,ND,17.0500,ND,ND,ND,ND,ND,ND,ND,1.9777,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.55,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,12.53
1968-07,ND,ND,ND,6.6600,166.55,ND,ND,95.35,ND,17.0800,ND,ND,ND,ND,ND,ND,ND,1.9863,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.55,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,12.53
1968-08,ND,ND,ND,6.6600,166.35,ND,ND,95.25,ND,17.1100,ND,ND,ND,ND,ND,ND,ND,1.9891,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.65,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,12.53
1968-09,ND,ND,ND,6.7100,166.55,ND,ND,95.35,ND,17.0600,ND,ND,ND,ND,ND,ND,ND,1.9927,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.65,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,12.53
1968-10,ND,ND,ND,6.6700,166.65,ND,ND,95.40,ND,17.0800,ND,ND,ND,ND,ND,ND,ND,1.9970,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.55,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,12.53
1968-11,ND,ND,ND,6.6600,166.65,ND,ND,95.20,ND,17.0500,ND,ND,ND,ND,ND,ND,ND,1.9984,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.35,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,8.12
1968-12,ND,ND,ND,6.6700,166.65,ND,ND,95.55,ND,17.0500,ND,ND,ND,ND,ND,ND,ND,1.9991,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.35,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,8.12
1969-01,ND,ND,ND,6.6700,165.95,ND,ND,95.45,ND,17.0800,ND,ND,ND,ND,ND,ND,ND,2.0005,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.55,ND,ND,ND,ND,ND,7.1600,ND,ND,ND,ND,ND,ND,8.13
1969-02,ND,ND,ND,6.6600,165.95,ND,ND,95.20,ND,17.1100,ND,ND,ND,ND,ND,ND,ND,1.9984,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.45,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,8.12
1969-03,ND,ND,ND,6.6400,166.75,ND,ND,95.50,ND,17.1100,ND,ND,ND,ND,ND,ND,ND,1.9977,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.55,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,8.12
1969-04,ND,ND,ND,6.6400,165.65,ND,ND,95.15,ND,17.0800,ND,ND,ND,ND,ND,ND,ND,1.9963,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.50,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,8.12
1969-05,ND,ND,ND,6.6400,165.65,ND,ND,94.90,ND,17.0600,ND,ND,ND,ND,ND,ND,ND,1.9941,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.55,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,8.12
1969-06,ND,ND,ND,6.6200,166.35,ND,ND,95.00,ND,17.0600,ND,ND,ND,ND,ND,ND,ND,1.9892,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.35,ND,ND,ND,ND,ND,7.1400,ND,ND,ND,ND,ND,ND,8.10
1969-07,ND,ND,ND,6.6200,166.25,ND,ND,95.05,ND,17.0800,ND,ND,ND,ND,ND,ND,ND,1.9905,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.35,ND,ND,ND,ND,ND,7.1600,ND,ND,ND,ND,ND,ND,8.13
1969-08,ND,ND,ND,6.6300,166.45,ND,ND,95.10,ND,17.0800,ND,ND,ND,ND,ND,ND,ND,1.9906,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.55,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,8.12
1969-09,ND,ND,ND,6.6400,166.65,ND,ND,95.15,ND,17.0600,ND,ND,ND,ND,ND,ND,ND,2.0019,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.45,ND,ND,ND,ND,ND,7.1600,ND,ND,ND,ND,ND,ND,8.13
1969-10,ND,ND,ND,6.6400,166.75,ND,ND,95.25,ND,17.0900,ND,ND,ND,ND,ND,ND,ND,2.0012,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.60,ND,ND,ND,ND,ND,7.1600,ND,ND,ND,ND,ND,ND,8.13
1969-11,ND,ND,ND,6.6500,165.95,ND,ND,94.55,ND,17.1400,ND,ND,ND,ND,ND,ND,ND,2.0012,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.75,ND,ND,ND,ND,ND,7.1600,ND,ND,ND,ND,ND,ND,8.13
1969-12,ND,ND,ND,6.6600,166.35,ND,ND,95.50,ND,17.1300,ND,ND,ND,ND,ND,ND,ND,1.9984,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.65,ND,ND,ND,ND,ND,7.1500,ND,ND,ND,ND,ND,ND,8.12
1970-01,ND,ND,ND,6.6643,165.75,ND,ND,95.21,ND,17.1609,ND,ND,ND,ND,ND,ND,ND,1.9987,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.42,ND,ND,ND,ND,ND,7.1494,ND,ND,ND,ND,ND,ND,8.13
1970-02,ND,ND,ND,6.6593,166.24,ND,ND,95.34,ND,17.1828,ND,ND,ND,ND,ND,ND,ND,1.9979,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.03,ND,ND,ND,ND,ND,7.1458,ND,ND,ND,ND,ND,ND,8.13
1970-03,ND,ND,ND,6.6568,165.71,ND,ND,95.29,ND,17.1804,ND,ND,ND,ND,ND,ND,ND,1.9972,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.37,ND,ND,ND,ND,ND,7.1405,ND,ND,ND,ND,ND,ND,8.13
1970-04,ND,ND,ND,6.6564,166.01,ND,ND,95.19,ND,17.1825,ND,ND,ND,ND,ND,ND,ND,1.9946,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.39,ND,ND,ND,ND,ND,7.1407,ND,ND,ND,ND,ND,ND,8.13
1970-05,ND,ND,ND,6.6628,165.86,ND,ND,95.28,ND,17.1814,ND,ND,ND,ND,ND,ND,ND,1.9920,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.52,ND,ND,ND,ND,ND,7.1478,ND,ND,ND,ND,ND,ND,8.13
1970-06,ND,ND,ND,6.8941,165.65,ND,ND,95.33,ND,17.1373,ND,ND,ND,ND,ND,ND,ND,1.9924,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.70,ND,ND,ND,ND,ND,7.1464,ND,ND,ND,ND,ND,ND,8.13
1970-07,ND,ND,ND,6.9213,166.03,ND,ND,95.27,ND,17.0795,ND,ND,ND,ND,ND,ND,ND,1.9945,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.79,ND,ND,ND,ND,ND,7.1441,ND,ND,ND,ND,ND,ND,8.13
1970-08,ND,ND,ND,6.9919,166.07,ND,ND,95.23,ND,17.0572,ND,ND,ND,ND,ND,ND,ND,1.9942,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.94,ND,ND,ND,ND,ND,7.1424,ND,ND,ND,ND,ND,ND,8.13
1970-09,ND,ND,ND,7.0323,165.94,ND,ND,95.27,ND,17.0382,ND,ND,ND,ND,ND,ND,ND,1.9966,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.39,ND,ND,ND,ND,ND,7.1442,ND,ND,ND,ND,ND,ND,8.13
1970-10,ND,ND,ND,6.9966,165.04,ND,ND,95.29,ND,17.0577,ND,ND,ND,ND,ND,ND,ND,1.9979,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.81,ND,ND,ND,ND,ND,7.1450,ND,ND,ND,ND,ND,ND,8.13
1970-11,ND,ND,ND,7.0026,165.42,ND,ND,95.30,ND,17.0750,ND,ND,ND,ND,ND,ND,ND,1.9979,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.06,ND,ND,ND,ND,ND,7.1435,ND,ND,ND,ND,ND,ND,8.13
1970-12,ND,ND,ND,7.0071,165.38,ND,ND,95.26,ND,17.0473,ND,ND,ND,ND,ND,ND,ND,1.9947,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.94,ND,ND,ND,ND,ND,7.1310,ND,ND,ND,ND,ND,ND,8.13
1971-01,ND,ND,ND,7.0555,165.87,ND,ND,95.44,ND,17.1725,ND,ND,ND,ND,ND,ND,ND,1.9949,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.31,ND,ND,ND,ND,91.67,7.1400,ND,ND,ND,ND,ND,ND,8.13
1971-02,ND,ND,ND,7.0878,166.20,ND,ND,95.43,ND,17.2630,ND,ND,ND,ND,ND,ND,ND,1.9983,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.07,ND,ND,ND,ND,91.75,7.1411,ND,ND,ND,ND,ND,ND,8.13
1971-03,ND,ND,ND,7.0937,165.98,ND,ND,95.13,ND,17.2607,ND,ND,ND,ND,ND,ND,ND,1.9974,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.27,ND,ND,ND,ND,91.74,7.1365,ND,ND,ND,ND,ND,ND,8.13
1971-04,ND,ND,ND,7.0734,165.81,ND,ND,95.21,ND,17.2334,ND,ND,ND,ND,ND,ND,ND,1.9947,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.09,ND,ND,ND,ND,91.61,7.1272,ND,ND,ND,ND,ND,ND,8.13
1971-05,ND,ND,ND,7.0558,172.38,ND,ND,94.29,ND,17.2067,ND,ND,ND,ND,ND,ND,ND,1.9919,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.75,ND,ND,ND,ND,92.00,7.1138,ND,ND,ND,ND,ND,ND,8.11
1971-06,ND,ND,ND,6.9679,173.78,ND,ND,94.91,ND,17.1986,ND,ND,ND,ND,ND,ND,ND,1.9903,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.76,ND,ND,ND,ND,92.19,7.1101,ND,ND,ND,ND,ND,ND,8.11
1971-07,ND,ND,ND,6.9582,173.53,ND,ND,94.78,ND,17.1845,ND,ND,ND,ND,ND,ND,ND,1.9887,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.38,ND,ND,ND,ND,92.26,7.1050,ND,ND,ND,ND,ND,ND,8.09
1971-08,ND,ND,ND,6.9195,174.19,ND,ND,94.20,ND,17.0812,ND,ND,ND,ND,ND,ND,ND,1.9876,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,136.90,ND,ND,ND,ND,92.06,7.0162,ND,ND,ND,ND,ND,ND,7.83
1971-09,ND,ND,ND,6.8107,173.36,ND,ND,94.35,ND,17.0360,ND,ND,ND,ND,ND,ND,ND,2.0710,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,136.21,ND,ND,ND,ND,91.99,6.8947,ND,ND,ND,ND,ND,ND,7.84
1971-10,ND,ND,ND,6.8191,172.35,ND,ND,94.33,ND,17.0600,ND,ND,ND,ND,ND,ND,ND,2.0970,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,136.42,ND,ND,ND,ND,92.06,6.8467,ND,ND,ND,ND,ND,ND,7.80
1971-11,ND,ND,ND,6.8333,172.26,ND,ND,94.47,ND,17.0990,ND,ND,ND,ND,ND,ND,ND,2.1100,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.08,ND,ND,ND,ND,92.33,6.8547,ND,ND,ND,ND,ND,ND,7.80
1971-12,ND,ND,ND,6.7513,172.80,ND,ND,94.47,ND,17.0460,ND,ND,ND,ND,ND,ND,ND,2.1300,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.90,ND,ND,ND,ND,92.38,6.7447,ND,ND,ND,ND,ND,ND,7.69
1972-01,ND,ND,ND,6.6667,172.31,ND,ND,95.34,ND,17.2330,ND,ND,ND,ND,ND,ND,ND,2.1500,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.97,ND,ND,ND,ND,93.06,6.7035,ND,ND,ND,ND,ND,ND,7.68
1972-02,ND,ND,ND,6.6197,172.36,ND,ND,95.16,ND,17.3130,ND,ND,ND,ND,ND,ND,ND,2.1800,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.76,ND,ND,ND,ND,93.28,6.6505,ND,ND,ND,ND,ND,ND,7.62
1972-03,ND,ND,ND,6.6047,171.21,ND,ND,94.74,ND,17.2670,ND,ND,ND,ND,ND,ND,ND,2.1800,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.21,ND,ND,ND,ND,92.95,6.5945,ND,ND,ND,ND,ND,ND,7.56
1972-04,ND,ND,ND,6.6277,171.10,ND,ND,94.40,ND,17.2240,ND,ND,ND,ND,ND,ND,ND,2.1800,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.00,ND,ND,ND,ND,92.83,6.5995,ND,ND,ND,ND,ND,ND,7.56
1972-05,ND,ND,ND,6.6467,170.25,ND,ND,94.23,ND,17.1660,ND,ND,ND,ND,ND,ND,ND,2.1600,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.24,ND,ND,ND,ND,92.57,6.5705,ND,ND,ND,ND,ND,ND,7.53
1972-06,ND,ND,ND,6.6768,171.63,ND,ND,94.11,ND,16.8770,ND,ND,ND,ND,ND,ND,ND,2.1500,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.97,ND,ND,ND,ND,92.18,6.5366,ND,ND,ND,ND,ND,ND,7.49
1972-07,ND,ND,ND,6.6155,172.86,ND,ND,93.50,ND,15.8950,ND,ND,ND,ND,ND,ND,ND,2.1600,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.58,ND,ND,ND,ND,91.28,6.5083,ND,ND,ND,ND,ND,ND,7.46
1972-08,ND,ND,ND,6.6375,172.47,ND,ND,94.13,ND,15.9740,ND,ND,ND,ND,ND,ND,ND,2.1700,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,137.96,ND,ND,ND,ND,91.35,6.5258,ND,ND,ND,ND,ND,ND,7.47
1972-09,ND,ND,ND,6.6855,173.55,ND,ND,95.07,ND,16.0470,ND,ND,ND,ND,ND,ND,ND,2.1800,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.97,ND,ND,ND,ND,91.89,6.5784,ND,ND,ND,ND,ND,ND,7.53
1972-10,ND,ND,ND,6.7185,173.88,ND,ND,95.51,ND,15.8200,ND,ND,ND,ND,ND,ND,ND,2.1900,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,139.16,ND,ND,ND,ND,91.82,6.6094,ND,ND,ND,ND,ND,ND,7.57
1972-11,ND,ND,ND,6.6925,173.96,ND,ND,95.78,ND,15.5280,ND,ND,ND,ND,ND,ND,ND,2.1900,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,139.19,ND,ND,ND,ND,91.58,6.6114,ND,ND,ND,ND,ND,ND,7.57
1972-12,ND,ND,ND,6.6035,174.47,ND,ND,96.07,ND,15.4320,ND,ND,ND,ND,ND,ND,ND,2.1900,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,138.73,ND,ND,ND,ND,91.32,6.5884,ND,ND,ND,ND,ND,ND,7.29
1973-01,ND,ND,ND,6.6195,177.12,ND,ND,96.12,ND,15.5730,ND,ND,ND,ND,ND,ND,ND,2.1900,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,139.46,ND,ND,ND,ND,91.74,6.6194,ND,ND,ND,ND,ND,ND,6.76
1973-02,ND,ND,ND,6.2540,182.38,ND,ND,95.71,ND,15.0960,ND,ND,ND,ND,ND,ND,ND,2.2400,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,135.94,ND,ND,ND,ND,90.38,6.2330,ND,ND,ND,ND,ND,ND,6.42
1973-03,ND,ND,ND,5.9273,183.21,ND,ND,95.76,ND,14.6340,ND,ND,ND,ND,ND,ND,ND,2.2340,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,131.94,ND,ND,ND,ND,89.15,5.9085,ND,ND,ND,ND,ND,ND,6.11
1973-04,ND,ND,ND,5.9121,182.53,ND,ND,95.18,ND,14.6850,ND,ND,ND,ND,ND,ND,ND,2.2290,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,131.07,ND,ND,ND,ND,88.74,5.9132,ND,ND,ND,ND,ND,ND,6.14
1973-05,ND,ND,ND,5.8148,183.33,ND,ND,94.53,ND,14.7190,ND,ND,ND,ND,ND,ND,ND,2.2000,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,131.14,ND,ND,ND,ND,88.43,5.8189,ND,ND,ND,ND,ND,ND,6.38
1973-06,ND,ND,ND,5.5196,180.26,ND,ND,94.21,ND,14.1930,ND,ND,ND,ND,ND,ND,ND,2.0840,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,130.56,ND,ND,ND,ND,87.23,5.5076,ND,ND,ND,ND,ND,ND,6.11
1973-07,ND,ND,ND,5.2792,187.22,ND,ND,95.28,ND,13.4090,ND,ND,ND,ND,ND,ND,ND,1.9970,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,130.70,ND,ND,ND,ND,87.22,5.2742,ND,ND,ND,ND,ND,ND,6.03
1973-08,ND,ND,ND,5.4902,185.82,ND,ND,96.55,ND,13.6410,ND,ND,ND,ND,ND,ND,ND,2.0780,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,132.72,ND,ND,ND,ND,88.75,5.5092,ND,ND,ND,ND,ND,ND,6.35
1973-09,ND,ND,ND,5.4942,183.75,ND,ND,96.87,ND,13.3890,ND,ND,ND,ND,ND,ND,ND,2.0860,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,131.76,ND,ND,ND,ND,88.65,5.5372,ND,ND,ND,ND,ND,ND,6.50
1973-10,ND,ND,ND,5.4632,180.79,ND,ND,96.78,ND,13.2800,ND,ND,ND,ND,ND,ND,ND,2.0550,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,130.94,ND,ND,ND,ND,88.10,5.4702,ND,ND,ND,ND,ND,ND,6.53
1973-11,ND,ND,ND,5.6172,177.43,ND,ND,94.08,ND,13.4090,ND,ND,ND,ND,ND,ND,ND,2.0180,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,129.26,ND,ND,ND,ND,86.81,5.6092,ND,ND,ND,ND,ND,ND,6.69
1973-12,ND,ND,ND,5.6542,176.75,ND,ND,91.14,ND,13.1070,ND,ND,ND,ND,ND,ND,ND,2.0190,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,124.83,ND,ND,ND,ND,84.87,5.6532,ND,ND,ND,ND,ND,ND,6.75
1974-01,ND,ND,ND,6.0182,177.53,ND,ND,89.77,ND,13.2910,ND,ND,ND,ND,ND,ND,ND,2.0070,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,124.42,ND,ND,ND,ND,85.03,5.9662,ND,ND,ND,ND,ND,ND,6.93
1974-02,ND,ND,ND,5.9082,181.90,ND,ND,89.82,ND,13.1360,ND,ND,ND,ND,ND,ND,ND,1.9830,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,123.34,ND,ND,ND,ND,84.36,5.7732,ND,ND,ND,ND,ND,ND,6.70
1974-03,ND,ND,ND,5.8112,183.67,ND,ND,90.48,ND,13.2070,ND,ND,ND,ND,ND,ND,ND,2.0030,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,123.59,ND,ND,ND,ND,84.76,5.6472,ND,ND,ND,ND,ND,ND,6.54
1974-04,ND,ND,ND,5.7712,182.02,ND,ND,90.82,ND,13.1410,ND,ND,ND,ND,ND,ND,ND,1.9800,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,124.94,ND,ND,ND,ND,84.64,5.4932,ND,ND,ND,ND,ND,ND,6.26
1974-05,ND,ND,ND,5.5322,182.84,ND,ND,90.68,ND,12.8460,ND,ND,ND,ND,ND,ND,ND,1.9090,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,124.59,ND,ND,ND,ND,83.49,5.3222,ND,ND,ND,ND,ND,ND,5.87
1974-06,ND,ND,ND,5.6192,181.46,ND,ND,90.89,ND,12.9720,ND,ND,ND,ND,ND,ND,ND,1.9190,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,124.26,ND,ND,ND,ND,83.76,5.4292,ND,ND,ND,ND,ND,ND,5.77
1974-07,ND,ND,ND,5.5352,182.06,ND,ND,91.01,ND,12.9030,ND,ND,ND,ND,ND,ND,ND,1.8590,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,123.41,ND,ND,ND,ND,83.13,5.4012,ND,ND,ND,ND,ND,ND,5.68
1974-08,ND,ND,ND,5.5932,183.71,ND,ND,90.75,ND,12.8510,ND,ND,ND,ND,ND,ND,ND,1.8120,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,123.90,ND,ND,ND,ND,82.93,5.4772,ND,ND,ND,ND,ND,ND,5.62
1974-09,ND,ND,ND,5.6322,185.28,ND,ND,89.63,ND,12.8680,ND,ND,ND,ND,ND,ND,ND,1.8570,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,124.09,ND,ND,ND,ND,83.18,5.5552,ND,ND,ND,ND,ND,ND,4.69
1974-10,ND,ND,ND,5.6022,189.98,ND,ND,91.38,ND,12.8480,ND,ND,ND,ND,ND,ND,ND,1.8400,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.32,ND,ND,ND,ND,83.73,5.5082,ND,ND,ND,ND,ND,ND,4.66
1974-11,ND,ND,ND,5.5102,197.68,ND,ND,92.45,ND,12.6660,ND,ND,ND,ND,ND,ND,ND,1.8140,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,126.03,ND,ND,ND,ND,84.01,5.4382,ND,ND,ND,ND,ND,ND,4.62
1974-12,ND,ND,ND,5.3822,203.45,ND,ND,91.95,ND,12.3780,ND,ND,ND,ND,ND,ND,ND,1.7710,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,126.70,ND,ND,ND,ND,83.58,5.3152,ND,ND,ND,ND,ND,ND,4.51
1975-01,ND,ND,ND,5.1382,202.38,ND,ND,91.04,ND,12.0670,ND,ND,ND,ND,ND,ND,ND,1.7050,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,126.50,ND,ND,ND,ND,82.52,5.1082,ND,ND,ND,ND,ND,ND,4.31
1975-02,ND,ND,ND,5.0122,202.33,ND,ND,90.56,ND,11.9970,ND,ND,ND,ND,ND,ND,ND,1.7180,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.93,ND,ND,ND,ND,82.15,5.0132,ND,ND,ND,ND,ND,ND,3.67
1975-03,ND,ND,ND,4.9132,198.56,ND,ND,90.39,ND,11.8800,ND,ND,ND,ND,ND,ND,ND,1.7120,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.30,ND,ND,ND,ND,81.40,4.9102,ND,ND,ND,ND,ND,ND,3.29
1975-04,ND,ND,ND,4.9372,195.05,ND,ND,90.41,ND,11.8210,ND,ND,ND,ND,ND,ND,ND,1.7090,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.55,ND,ND,ND,ND,81.29,4.9882,ND,ND,ND,ND,ND,ND,3.32
1975-05,ND,ND,ND,4.8092,197.50,ND,ND,90.68,ND,11.4760,ND,ND,ND,ND,ND,ND,ND,1.6990,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.81,ND,ND,ND,ND,81.10,4.9462,ND,ND,ND,ND,ND,ND,3.27
1975-06,ND,ND,ND,4.7782,196.56,ND,ND,90.21,ND,11.1900,ND,ND,ND,ND,ND,ND,ND,1.6720,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.22,ND,ND,ND,ND,80.37,4.9022,ND,ND,ND,ND,ND,ND,3.21
1975-07,ND,ND,ND,5.0352,198.86,ND,ND,90.89,ND,11.3360,ND,ND,ND,ND,ND,ND,ND,1.7520,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.93,ND,ND,ND,ND,81.57,5.1892,ND,ND,ND,ND,ND,ND,3.32
1975-08,ND,ND,ND,5.2802,203.75,ND,ND,91.72,ND,11.5530,ND,ND,ND,ND,ND,ND,ND,1.8350,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,126.62,ND,ND,ND,ND,83.04,5.4642,ND,ND,ND,ND,ND,ND,3.42
1975-09,ND,ND,ND,5.4552,206.83,ND,ND,92.27,ND,11.6810,ND,ND,ND,ND,ND,ND,ND,1.8680,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,126.13,ND,ND,ND,ND,83.68,5.5992,ND,ND,ND,ND,ND,ND,3.46
1975-10,ND,ND,ND,5.3902,207.37,ND,ND,91.78,ND,11.3610,ND,ND,ND,ND,ND,ND,ND,1.8290,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.80,ND,ND,ND,ND,82.96,5.5262,ND,ND,ND,ND,ND,ND,3.35
1975-11,ND,ND,ND,5.4382,208.02,ND,ND,91.46,ND,11.3110,ND,ND,ND,ND,ND,ND,ND,1.8240,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,125.79,ND,ND,ND,ND,82.79,5.5152,ND,ND,ND,ND,ND,ND,3.30
